song_number,artist_familiarity,artist_hotttnesss,artist_id,artist_mbid,artist_playmeid,artist_7digitalid,artist_latitude,artist_longitude,artist_location,artist_name,release,release_7digitalid,song_id,song_hotttnesss,title,track_7digitalid,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,year
3698,0.4101459923104806,0.31030914866795456,b'AROQ9OT1187B99E88D',b'7a00735d-15eb-4a6d-aefe-7005aa28fd5d',-1,194485,nan,nan,b'',b'K\xc3\xa9k\xc3\xa9l\xc3\xa9',b'Rumba Congo',259754,b'SOLDBZO12A8C13D2A5',0.3347065490692206,b'Dido',2834310,22050,b'1f295c90772fa77dd2a19c4c260fa156',0.0,264.12363,0.276,0.0,9,0.62,-6.112,1,0.661,257.451,139.243,5,1.0,b'TRAMOKE128F4267302',2001
3699,0.44585463135951076,0.3475988886835368,b'ARVQ4QM1187B98AD95',b'49b8ba30-1b74-4d11-b298-9f601992b6fc',-1,20690,33.52029,-86.8115,"b'Birmingham, AL'",b'Hank Penny',b'Country Hits Vol. 5',559001,b'SOXXYXY12AB01851E5',nan,b'Steel Guiter Stomp',6186538,22050,b'3b8e522c00f0254c2fd6dd0f49d81eac',0.0,170.47465,0.0,0.0,1,0.142,-12.361,0,0.236,166.522,117.726,4,0.852,b'TRAMOKN128F9348196',2008
3700,0.494911483413335,0.3071887090406312,b'AR1WLWQ1187B989B85',b'bcf9e560-e155-4bbf-a929-bb6a55f7e386',-1,201237,nan,nan,b'',b'Dealership',b'Action / Adventure',484720,b'SOFPYWI12AB017E7C0',0.35513930220333156,"b""I Don't Want Your Love""",5375290,22050,b'1f567b3e3cf67ef36277641f95bc6210',0.0,103.52281,0.0,0.0,10,0.691,-7.403,1,0.555,91.696,107.002,4,0.518,b'TRAMOLS128F92F99E3',2004
3701,0.0921250734123447,0.0,b'ARZJFOF1269FB36799',b'f80e08c9-0afe-4265-b61c-542ff10e8891',-1,287720,nan,nan,b'',b'Frankie Howard',b'Stars of Radio & Television',372601,b'SONSVNR12A8C1405E7',0.0,b'Three Little Fishes',4146573,22050,b'f750b2f40fc2cc2771e49b18f64c141e',0.0,198.73914,0.363,0.0,8,0.71,-18.75,1,0.674,198.739,165.903,5,0.749,b'TRAMOON128F92CB142',0
3702,0.6983882645342994,0.36609862722140535,b'ARCPN4U1187B9A94B7',b'31384604-0190-4398-93de-d3dedf79c878',166515,403288,42.21464,-72.59378,b'South Hadley Massachusetts USA',b'Freakhouse',b'Freakhouse',547009,b'SOEOEZA12AB018530E',0.0,b'Submit',6048338,22050,b'068c9c149f64dd9e5409940fb623c55b',0.0,204.06812,0.0,0.0,7,0.466,-3.638,1,0.528,204.068,78.019,3,0.984,b'TRAMOOQ128F93268E3',0
3703,0.8879204501926365,0.6472247237795797,b'ARN5NHX1187FB4F755',b'ba0d6274-db14-4ef5-b28d-657ebde1a396',66483,7041,41.88415,-87.63241,"b'Chicago, IL'",b'The Smashing Pumpkins',b'Siamese Dream',10147,b'SOARXSQ12A67020F78',0.7137499442479839,b'Rocket',103822,22050,b'c7d7269242df295c9424cb7c007cc86d',0.0,246.93506,0.202,0.0,0,1.0,-11.253,1,0.62,239.409,115.938,3,0.733,b'TRAMOPU128E07888FD',1993
3704,0.3943218959013579,0.25283829164784516,b'ARCZGEP122988F4890',b'',-1,445035,nan,nan,b'',b'Starski and Clutch',b'Belle Isle Players',648825,b'SOCPVQM12AB0184ABB',nan,b'Belle Isle Players',7188609,22050,b'd9cf288f49b466e1a7f1d7eb10d7a916',0.0,239.80363,23.841,0.0,1,0.01,-13.248,0,0.259,235.822,165.252,4,0.877,b'TRAMOUF128F9353A1B',0
3705,0.4857929193413322,0.33287056693742817,b'ARFZNR41187B990AF7',b'25854cde-8c11-477b-8242-a86de1a4a003',21253,70129,nan,nan,"b'Vance, MS'",b'Sunnyland Slim',b'The Walking Cycloon',686183,b'SOZBCID12AC468B7E6',0.21508031850922793,b'Hard Times (feat. Floyd Jones)',7613943,22050,b'4bfb3958e9237be2807dd8abb55b5902',0.0,148.47955,0.287,0.0,9,0.658,-14.101,1,0.609,143.296,106.545,1,0.0,b'TRAMOWI12903CE9331',0
3706,0.6833410359778677,0.4682468358847439,b'ARGPFYP1187B98F5CB',b'c685765c-b778-4ed6-9035-8f7088431765',81625,13084,39.75911,-84.19444,"b'Dayton, OH'",b'The Highwaymen',b'One More Time!',84421,b'SOIJZUS12A6D4F73B1',0.25140787815686916,b'Abilene',888213,22050,b'f1b1fdd39c718cd228064f1331c72c6e',0.0,277.83791,0.0,0.0,7,1.0,-20.803,1,0.836,265.752,154.188,3,1.0,b'TRAMOXE128EF36565E',0
3707,0.5408813491958131,0.386630836509906,b'ARJRQL51187FB541AB',b'84f01d1b-ff47-4b26-bedb-2701ec5b2c9f',67826,19920,nan,nan,b'',b'Juan Carlos Baglietto',b'Corazon De Barco',29467,b'SOKYNPU12A6D4F8462',0.24906579485370342,b'Amor Siciliano',325118,22050,b'1ad7fbffffe76f23c3dfedbaf36e83d9',0.0,225.33179,0.247,0.0,0,0.612,-11.06,1,0.592,213.415,86.794,4,0.07,b'TRAMOYG128F146B4DD',0
3708,0.6291860171220557,0.36148373279248963,b'AREAEX91187B98DC01',b'ad8648f9-95ca-4fc1-bc19-9cee86e468d3',61337,15556,nan,nan,b'',b'Gaither Vocal Band',"b""Passin' The Faith Along""",201649,b'SOQFVNY12A58A7F001',0.43854502856067085,"b""Passin' The Faith Along""",2195209,22050,b'11e0a049378e8f52bb65855e2ab432e4',0.0,180.92363,0.0,0.0,7,0.816,-9.324,1,0.714,171.491,86.249,4,0.701,b'TRAMOZP128F425B7BC',0
3709,0.6235016600579499,0.4223804090668267,b'AR5ZGC11187FB417A3',b'bc6c4055-043d-4987-b6bd-4d4298284dff',-1,4665,37.27188,-119.27023,b'California',b'Big Mountain',b'Resistance',762448,b'SOAAFUV12AB018831D',nan,b'Where Do The Children Play? (LP Version)',8440691,22050,b'114ac652ee7a5ccb080b7f911ab553e8',0.0,216.05832,0.0,0.0,2,0.543,-7.885,1,0.578,199.39,149.169,4,0.315,b'TRAMPCN12903CC4E5B',0
3710,0.5939729533561823,0.5103249861005498,b'ARIWB161187B9AA1D5',b'5d02f264-e225-41ff-83f7-d9b1f0b1874a',1444,48897,nan,nan,"b'Forest Hills, Queens, New York City, NY, USA'",b'Simon & Garfunkel',b'The Collection',316046,b'SODTEMK12AF72A7210',nan,"b""A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission)""",3576699,22050,b'83c4ec11436538a354ecbf653ec77346',0.0,138.70975,0.073,0.0,2,0.97,-10.222,1,0.621,131.628,181.41,4,0.008,b'TRAMPCW128F92CC022',1966
3711,0.6117711132155927,0.40205489673447026,b'ARA8O8L1187B9AD61D',b'c6177e77-151d-422d-bc87-57ae21d2780e',37609,6243,30.79062,-89.8643,"b'Bogalusa, LA'",b'Professor Longhair',b'The Very Best of Professor Longhair',782647,b'SONDTMH12AC468965E',0.42744657148843085,b'No Buts - No Maybes',8655932,22050,b'c2b78595e5caead3d93ad346f41f9c6c',0.0,127.37261,0.0,0.0,3,0.773,-7.992,1,0.749,124.709,164.648,4,1.0,b'TRAMPHV12903CF952C',1993
3712,0.5473919897085389,0.35196073940416633,b'ARE7FPO1187B9AF7CF',b'28a63613-d693-43e0-90c9-030475e4c7e0',42257,42813,nan,nan,b'',b'Kommunity FK',b'The Krypt_ Los Angeles_ CA 1984',371527,b'SOXINEE12AB0189B66',0.0,b'Junkies 1984',4135025,22050,b'457a813c2462cfe58ae94f977063ca14',0.0,213.75955,0.0,0.0,3,0.311,-6.667,1,0.361,213.76,91.312,1,0.187,b'TRAMPJS128F933B5D1',0
3713,0.4354481914350784,0.2916858399041195,b'AR3CLBX1187FB5A307',b'c5a57ad4-1f29-43d4-9d7b-f7c2003d36ef',-1,380731,nan,nan,b'',b'Richi M.',b'Perfect World',521002,b'SOYXCOI12A8C1421AB',nan,b'Wake Me Up',5761229,22050,b'b8521655fad93d9b05b56b1b91393fca',0.0,590.00118,0.317,0.0,1,0.16,-8.729,1,0.229,585.886,136.826,4,0.495,b'TRAMPPE128F92E1218',1998
3714,0.7337989404362274,0.544257505724526,b'ART3O5Z1187B9AB043',b'f5426431-f490-4678-ad44-a75c71097bb4',9729,48814,32.77815,-96.7954,"b'Dallas, TX'",b'Stevie Ray Vaughan And Double Trouble',b'Srv',312331,b'SOVTNTH12A8C1421C9',nan,b'Come On (Pt. III)',3537161,22050,b'00698801552bd6814688f954b7c91510',0.0,256.13016,0.264,0.0,4,0.191,-9.716,1,0.318,250.758,158.136,1,0.0,b'TRAMPPQ128F92C2E36',0
3715,0.7142014472093124,0.49612334604345754,b'ARJVTRE1187B9959C0',b'3cc3942d-bbfc-446d-a8f4-f0e1e238ca86',11821,36252,40.71455,-74.00712,"b'London, England'",b'Foghat',b'Zig Zag Walk',62348,b'SOIYMOP12A6D4FB02E',nan,b'Three Wheel Cadillac',646373,22050,b'ed453ea5a6534f9527af033940dff6df',0.0,235.75465,0.894,0.0,9,0.547,-6.961,1,0.555,214.918,187.314,4,0.0,b'TRAMPPS128F14A9068',1983
3716,0.5164437797727629,0.38666909170602387,b'ARF4V431187FB3AA41',b'5c1262e2-cb86-4dc9-8acf-781ff4523192',59829,11535,27.94653,-82.45927,"b'Tampa, FL'",b'Slim Whitman',b'Rose Marie',301587,b'SOHVBFS12A8C13E159',nan,b'Cattle Call',3396214,22050,b'b335cde0761a3327936e613732bdb8eb',0.0,152.42404,0.0,0.0,0,0.359,-11.271,1,0.506,144.782,106.637,3,0.371,b'TRAMPPX128F429BF75',1993
3717,0.45077911318087116,0.3246724971075838,b'ARHMZAR1187B9B077C',b'623a98fb-9e9c-4646-ad6e-6b22103867e3',29338,99237,nan,nan,b'',"b""Brian Auger's Oblivion Express""",b'Closer To It!',466626,b'SOZGJIY12AB0186634',0.37598430150044215,b'Voices Of Other Times',5190663,22050,b'085abdf3ab55b495964b98e930ec10ef',0.0,360.30649,0.0,0.0,0,0.03,-12.601,1,0.384,348.27,107.053,4,0.813,b'TRAMPQY128F933935E',1999
3718,0.7721725426102736,0.48740699447692937,b'AR6G6G01187B9B1637',b'9f336c50-ae4c-4440-bda7-958aa12bc15a',4421,54575,nan,nan,b'',b'Unearth',b'The March',560455,b'SOIIXNV12AB018265A',0.6460422706820783,b'Crow Killer',6203071,22050,b'b286ce95b1f6b651cdd876df539e40d4',0.0,197.25016,0.0,0.0,7,0.76,-5.071,1,0.676,192.575,77.399,4,0.415,b'TRAMPWN128F934C221',2008
3719,0.6423553254367379,0.37034677312620534,b'AROCP781187B98E2A3',b'2972f54d-aa74-4b6a-a719-49e2c22277f6',36202,20074,49.38426,-84.75627,b'CANADA - Ontario',b'Tim Hughes',b'Happy Day',405251,b'SORMVVP12AB017B071',0.6998677427291583,b'Dance',4503385,22050,b'4eac97a2ca5fb1bfef6a404dc9267468',0.0,268.2771,0.0,0.0,0,0.701,-7.205,1,0.273,268.277,145.962,4,1.0,b'TRAMPXI128F931154A',2007
3720,0.6823206111515216,0.4331265875624821,b'ARHP6H31187FB4A38C',b'138dd95b-9311-416e-bcdd-a80067289de6',-1,23355,27.9758,-81.54106,b'Florida',b'DJ Icey',b'A Little Louder / Dreams',725532,b'SOCZBGK12AB0187C35',nan,b'A Little Louder',8040522,22050,b'ffeee033e4e6db21df6d13bc7c25c2c3',0.0,325.98159,0.34,0.0,11,0.062,-6.705,1,0.309,325.982,132.986,4,0.333,b'TRAMQBK12903CDA356',2003
3721,0.57569229865718,0.3668207876397976,b'ARLTWXK1187FB5A3F8',b'151231cb-fca6-42e0-976a-66b07193d657',6550,4354,32.74863,-97.32925,"b'Fort Worth, TX'",b'King Curtis',b'Azure',210302,b'SOFWEJY12A8C131DF1',nan,b'Misty',2282456,22050,b'17548757e9b9a1c6cc9667ecbb40879e',0.0,169.01179,0.357,0.0,5,0.462,-18.199,0,0.747,163.463,43.211,4,0.0,b'TRAMQCL128F426F80D',0
3722,0.797420740746604,0.5364000107927084,b'ARUKN9H1187B9B71C8',b'02ceff75-7363-493e-a78d-912dc86c7460',6981,5827,nan,nan,"b'Atlanta, GA'",b'The Black Crowes',b'Warpaint Live',448018,b'SOAIEMM12AB017EC98',nan,b'Locust Street (Album Version)',4971352,22050,b'a9c9af35885aee67a704bda7c2f6d8ea',0.0,254.74567,0.0,0.0,7,0.359,-7.183,1,0.499,248.105,98.176,1,0.021,b'TRAMQEB128F9306B3A',0
3723,0.5570261643754362,0.3203064969873311,b'AREXX3T1187B989950',b'f656161e-e11e-489d-85fa-b07cfd5f168c',6329,30118,38.8991,-77.029,b'Washington',b'Scott Krippayne',b'Wild Imagination',188189,b'SOHPFBD12A8C133971',0.0,b'The Main Thing (LP Version)',2042589,22050,b'58d4934b4a3b22ed274dfbd3cf918d2a',0.0,230.00771,0.0,0.0,1,0.073,-7.82,1,0.321,216.102,96.0,4,0.145,b'TRAMQFO128F423CC4A',0
3724,0.6398833040929351,0.37549448349380743,b'ARF1E421187B9AF8C4',b'62b6875e-f507-4f32-9e61-61e8eabc8877',61860,24232,nan,nan,b'',b'El Gran Silencio',b'Super Riddim Internacional Volumen 1',35114,b'SOBWYOK12A6D4F9314',0.2538347361322313,b'Ayer',376384,22050,b'9462876d046c2f138b9e10f6b4599717',0.0,300.09424,0.178,0.0,7,0.156,-6.195,1,0.665,294.116,143.947,4,0.793,b'TRAMQKM128F1474EEE',0
3725,0.419034024131271,0.29398439015383726,b'ARFY8NV1187B9B1961',b'd2b7b5c6-74d3-44bb-8339-289dadb223e3',-1,228630,nan,nan,b'',b'Der Moderne Man',b'Drama_ Spiel und Blut (Das Archiv Teil 1)',460246,b'SOVEVBC12AB0185DCB',nan,b'Sinnloz/ Anakonda (live)',5124013,22050,b'722b6af20f5728e622f9c808c086ac64',0.0,195.18649,0.0,0.0,5,0.108,-8.702,1,0.275,195.186,148.244,4,0.0,b'TRAMQKQ128F93291A3',0
3726,0.4480665608281832,0.304830331568971,b'ARCT2BM1187FB3D02A',b'f3c5b7de-3574-49da-ab5c-4b827789e770',48238,60419,nan,nan,b'',b'Babbu Maan',b'Neendran',75091,b'SOSRUNU12A6D4F988C',0.0,b'Kudian Kudian',776668,22050,b'c83fb7fe100634deabee4e64bfcd6b48',0.0,227.7873,0.183,0.0,4,0.518,-7.159,0,0.473,221.861,94.986,4,0.48,b'TRAMQMX128EF34EF23',0
3727,0.4816270654184094,0.35732904198450727,b'ARLK1A71187B9AECD2',b'1a292d15-a41b-4ced-a126-4e00fbdbf18c',-1,165772,nan,nan,b'Austin',b'Yuppie Pricks',"b""Broker's Banquet""",219138,b'SOGOFSR12A8C13CE47',0.0,b'Prick For President',2390542,22050,b'84106e6795ee97ac59de47cdf5a00084',0.0,134.50404,0.0,0.0,11,0.647,-1.83,1,0.533,130.763,106.662,4,0.0,b'TRAMQSY128F4286540',0
3728,0.37703408512839853,0.3361911556849339,b'AR0JEOI1187B98B918',b'0aa9f7e2-58be-4a8b-813b-4c02fc2288f8',-1,179770,31.1689,-100.07715,b'Texas',b'Erik Berglund',b'Somewhere',255383,b'SOYZBUV12A8C1393FD',nan,b'Ave Maria',2787517,22050,b'6606c18b9b67940bb8f3066afa571233',0.0,354.66404,0.444,0.0,10,0.837,-9.473,1,0.724,342.239,79.632,5,0.475,b'TRAMQWV128F425C3DA',0
3729,0.41578460769961484,0.30790209386949613,b'ARDQO721187FB3C6D9',b'2ba29f11-6321-451f-934d-3f63b3930ce3',-1,493710,nan,nan,b'',b'Rodney O & Joe Cooley',b'Greatest Hits',662089,b'SOZMMFV12AB0183F74',0.3867901771390143,b'Supercuts',7338170,22050,b'f914741e182b2dfceedeface73583ea4',0.0,346.22649,2.264,0.0,6,0.634,-13.262,0,0.586,322.74,118.933,4,1.0,b'TRAMRBW12903CA654C',1995
3730,0.8077799277958447,0.4868254134991674,b'ARR6MOS1187B994C51',b'ea854cc1-13fc-4fd0-86a5-d2c7dba06764',24471,9878,nan,nan,b'Borl\xc3\xa4nge',b'Mando Diao',b'Hurricane Bar',153947,b'SOYDZUT12A8C13677D',0.6442200776822847,"b""Annie's Angle""",1608629,22050,b'28d490e4322a2c0d7a6fd2cfaec11102',0.0,182.282,0.0,0.0,9,0.384,-4.8,1,0.467,174.022,150.276,4,0.719,b'TRAMRFE128F4267DF3',2004
3731,0.20472576641280416,0.0,b'ARYHTYH11EBCD7C884',b'',97152,217897,nan,nan,b'',b'The Hit Factory',b'The Hit Factory',273745,b'SOJUTVA12A8151E862',0.0,b'Explode (Instrumental)',3048848,22050,b'b1dade6befda5809dad13727a2a7f4b7',0.0,233.76934,1.123,0.0,9,1.0,-7.027,0,0.957,217.948,133.29,4,0.0,b'TRAMRKN128F424E9B2',0
3732,0.39174139414810444,0.2912648117531004,b'ARUKJUP12086C14589',b'8a5f2736-bcde-4a2e-8d50-72631d66a7ef',20111,2799,nan,nan,b'',b'Ram\xc3\xb3n Vargas',b'Verdi Arias',295117,b'SOSMUCO12A8C13AE8E',nan,b'Dal labbro il canto',3342182,22050,b'35e53a380df91b0e8febe121dbd22d78',0.0,255.21587,7.262,0.0,8,0.915,-28.536,1,0.405,237.047,126.07,4,0.787,b'TRAMROF128F428ED37',0
3733,0.4226546182940833,0.34805816326308775,b'ARVMOTP1187B99720F',b'47c97989-6370-4f0f-9007-f948bff6dd5f',-1,140971,nan,nan,b'',b'Barbara Jones',b'Reggae Lasting Love Songs - Vol. 5',700475,b'SOUVAZT12AB017C119',nan,b'You Are Always On My Mind',7772583,22050,b'723f568a4c543c557ff4ae5e827052a6',0.0,224.91383,2.432,0.0,2,0.711,-7.055,1,0.628,215.522,165.754,4,0.0,b'TRAMRQS12903D0FD39',0
3734,0.6167528648398227,0.37072581745115313,b'AR2OPWW1187B9A5057',b'26bfcd89-b3f8-420e-8b9a-22f736e00c02',-1,36882,nan,nan,"b'Seattle, WA'",b'Schoolyard Heroes',b'I Want Your Soul For Christmas',338275,b'SOVGPMI12AB0183BA2',0.0,b'Dreidel_ Dreidel_ Dreidel_ Dreidel!',3783596,22050,b'1a5d17e5d9bb1c6e50fed3f2faab2d5a',0.0,103.41832,0.92,0.0,6,0.32,-5.898,1,0.479,99.312,86.409,1,0.0,b'TRAMRVN128F92F543E',0
3735,0.5614646464110922,0.423527584809167,b'ARNITNO1187FB555D3',b'c5cda118-797f-4124-aef2-f1ada89d3408',4837,776,22.81751,-82.7603,"b'Artemisa, Cuba'",b'Arturo Sandoval',b'Arturo Sandoval & The Latin Train',55215,b'SOPRCGJ12A58A80410',0.40790171721807383,b'Waheera',573857,22050,b'4bc2a2a83d3a1a305f17c5f4f9582c02',0.0,315.48036,2.374,0.0,5,0.169,-11.105,0,0.308,303.705,200.42,1,0.157,b'TRAMRWS128F14985A2',1995
3736,0.4139599417431624,0.3165494603255641,b'AR3U3G01187FB58BA7',b'48aed1b2-d62a-4037-be72-f16e4262519a',-1,21195,nan,nan,b'',b'Christie Hennessy',b'The Green Album',776208,b'SOEWQBT12AC3DF93A7',nan,b'The All-Ireland',8587800,22050,b'369fbd22aeac0e6a34528fafee188b19',0.0,180.76689,0.16,0.0,7,0.866,-16.183,1,0.851,173.082,130.588,1,0.0,b'TRAMRXD12903CE8BB1',0
3737,0.5484588557517361,0.0,b'ARPYTUA1257509E91A',b'25f7befd-c306-45f3-811b-db470e132f21',-1,490180,nan,nan,b'',b'Sirka Ragnar',b'I am_ you are_ he/she/it is',657176,b'SOWFZZY12A8C142E99',0.4116221516199565,b'Port now!',7280568,22050,b'b954dc79af152ad23cf0d8550f26955d',0.0,177.94567,0.0,0.0,7,0.713,-5.076,0,0.571,177.946,160.03,4,0.635,b'TRAMRXM128F92F46D7',2007
3738,0.546919389228426,0.3852995882958378,b'AR45GMQ1187FB466DA',b'df310b1d-65ae-4607-85c5-74e49312ad62',-1,198798,nan,nan,b'London UK-England',b'Richard Walters',b'All At Sea / Julia',795486,b'SOYDJQU12AB018BD6F',nan,b'All at sea',8798166,22050,b'1fd93eac7a4ec26c4993314d00927043',0.0,193.93261,5.724,0.0,10,0.911,-9.627,1,0.714,191.617,127.719,3,0.644,b'TRAMRZO12903CA82FB',0
3739,0.7722304390383146,0.5115767829276756,b'ARJGQJD1187B997A00',b'2d2948f6-570b-4709-896b-f90011fc89c6',57099,36609,nan,nan,"b'Buffalo, NY'",b'It Dies Today',b'Sirens',479604,b'SOIARWN12AF72A5A63',0.7084867188414631,b'Sixth of June',5322708,22050,b'1849bdc25176c36886e43e5d751cf0aa',0.0,184.24118,3.448,0.0,6,0.615,-3.337,0,0.657,180.297,160.126,4,0.122,b'TRAMSAY128F92ED0DD',2007
3740,0.5081245337360827,0.3604251064827873,b'ARSZVAK1187FB4A9F0',b'b6278732-68a4-4bda-b009-26d76bf3b454',54027,63864,nan,nan,b'',b'Richie Ray & Bobby Cruz',b'Que Vuelva La Musica',185809,b'SOWWQST12A8AE4675B',nan,b'El Gallo Y La Vaca',2013380,22050,b'1b0a45ba1093d602fbf4dae83bf038ef',0.0,209.162,0.0,0.0,7,0.069,-2.348,1,0.417,205.845,109.505,4,0.575,b'TRAMSBQ128F4238B2D',2005
3741,0.4626423212761609,0.3700578290505779,b'ARZNQEM11F4C83B660',b'',66891,8388,nan,nan,b'',b'Les Paul_ Mary Ford',b'Isle of Golden Dreams - Capital Years (1948 - 1952)',575781,b'SOKSSME12AB0187610',nan,b'Goofus',6381009,22050,b'99a420995dda4c2c0deb614680ca9738',0.0,158.40608,0.276,0.0,11,0.288,-8.148,1,0.5,153.548,200.562,1,0.0,b'TRAMSDM12903CAAB21',0
3742,0.7346303182200493,0.4955230450576653,b'ARF3FBD1187FB40B90',b'b929c0c9-5de0-4d87-8eb9-365ad1725629',4441,6842,nan,nan,"b'Durham, NC'",b'Little Brother',b'LeftBack',782602,b'SOSOEOS12AC468911E',0.6753342101240023,b'Second Chances feat. Bilal & Darien Brockington',8655493,22050,b'251c2cd148a7fc091d0f0cf4595b5857',0.0,245.28934,0.0,0.0,11,0.542,-7.534,0,0.55,242.399,100.415,4,1.0,b'TRAMSGC12903CF9375',2010
3743,0.037561755079218,0.0,b'ARZXTUO12509411DAE',b'',-1,127584,nan,nan,b'',b'Vaggelis Perpiniadis',b'Anthologia - Kostas Virvos',168061,b'SOIRCZT12A8C13F724',nan,b'To Diazigio',1777139,22050,b'a2514e9d1ba5cc245523e83a60262606',0.0,174.52363,0.0,0.0,2,0.0,-10.42,1,0.122,172.333,108.556,1,0.099,b'TRAMSIE128F42904B2',0
3744,0.5908045142095237,0.41910041303433604,b'AR342K51187B98B571',b'c6e5c5f4-984e-432a-87b8-b6afa288bca1',43614,28638,nan,nan,b'',b'Olivier Messiaen',b'Messiaen Oeuvres Orgue',112605,b'SOXHXDU12A8C13BAF0',nan,b'Les Corps Glorieux (7 Visions De La Vie Des Ressuscit\xc3\xa9s) (1939) : VII Le Myst\xc3\xa8re De La Sainte-Trinit\xc3\xa9',1160820,22050,b'aca6cf36580f6655ce1068496fd96a62',0.0,462.0273,0.655,0.0,2,0.878,-42.472,1,0.543,408.213,131.619,4,0.706,b'TRAMSIH128F42990AB',0
3745,0.3947682706531907,0.17541118109433804,b'AR137UW1187B98CCBA',b'5d84e905-4bbb-4dc1-8380-a796d2d62907',-1,247656,nan,nan,b'',b'Charlie Byrd Trio',"b""I've Got the World On a String""",556943,b'SOAOXXE12AB0182517',nan,"b""Travellin' On""",6159510,22050,b'6bba5b7024859839d58853d32aa7dc4b',0.0,267.4673,0.571,0.0,7,0.403,-21.115,1,0.506,252.703,161.694,1,0.0,b'TRAMSLB128F9341812',0
3746,0.5524167322191708,0.4813690532756141,b'ARJUNZD1187B9A5DAE',b'012ef4f9-2d35-4000-86e5-bc761f87dab9',12205,49561,34.07292,-118.39981,"b'BEVERLY HILLS, California'",b'Herb Alpert And The Tijuana Brass',b'Lost Treasures: Rare And Unreleased',611966,b'SODSKGE12A8C144435',0.0,b'Flowers On The Wall',6803504,22050,b'40366ea138f29d5c6d767a57ed1185e8',0.0,126.79791,0.145,0.0,2,0.75,-9.144,0,0.613,120.802,184.279,1,0.114,b'TRAMSSA128F92F60D1',0
3747,0.6205019249164577,0.3018470948111364,b'AR8U8G41187B9A833B',b'110500b0-78a7-41cb-8535-9f37ab35a902',-1,190803,nan,nan,b'',b'Tim Exile',b'Listening Tree',532011,b'SOBNYPF12AB0179B22',0.5500083601193787,b'Family Galaxy',5879444,22050,b'42a9582a7c487bdccb703c62792438fa',0.0,305.55383,0.0,0.0,10,0.255,-6.628,0,0.285,293.03,116.795,4,0.772,b'TRAMSSK128F92FDC80',2009
3748,0.3298032105782184,0.25656217975839135,b'ARTWNNQ1187B9A15BC',b'5b357db0-2ecd-42a4-afb8-0004aeec0cbf',-1,53443,nan,nan,b'',b'Glen Ricks',b'Fall In Love',463600,b'SOCQTHA12AB0181C33',nan,b'Fall In Love',5159627,22050,b'610c0d1fc585f2ef11024de65137d81d',0.0,218.87955,0.169,0.0,4,0.0,-11.442,1,0.0,211.586,84.994,4,0.527,b'TRAMSTR128F9331A3B',0
3749,0.4682509114975055,0.41084158724086123,b'ARSWXNX1187FB3D04E',b'd30615cd-2e8f-4169-a879-fffa8b17f362',80185,48515,-37.0907,-63.58481,b'Argentina',b'Chango Spasiuk',b'Polkas de mi Tierra',142324,b'SOVJSWO12A8C13426D',0.24906579485370342,b'Autores Anonimos',1483000,22050,b'8089dd2d4849700ada813ebbdacb1222',0.0,36.20526,0.206,0.0,5,0.093,-19.65,1,0.343,36.205,84.212,1,0.904,b'TRAMSUE128F424B61F',1998
3750,0.5067763304136886,0.42779771893775925,b'ARH24021187FB4DEA1',b'97cc1631-8822-464d-88eb-a6d97c23e678',-1,157866,51.42721,7.66379,b'Nordrhein-Westfalen',b'Black Messiah',b'First War Of The World',519476,b'SOZUCVS12AB0182119',0.5971087960725365,b'Gullveig',5747196,22050,b'102a9b590ed2932df032a0df32b7b542',0.0,488.41098,0.0,0.0,2,0.283,-5.461,1,0.258,480.885,124.037,4,0.497,b'TRAMTFQ128F9352EDB',2009
3751,0.6010690522149722,0.3591859927517973,b'ARSPQ0H1187B999944',b'70ac2314-d7d8-4435-b56c-9bad9a516642',54722,41877,54.97938,-1.54508,"b'Walker-on-Tyne, England'",b'Eric Burdon',b'My secret life',468698,b'SODICKC12AB0186806',0.3603705827121406,b'Motorcycle girl',5212565,22050,b'3d47027b10c817fee1964e1d27c06109',0.0,232.64608,0.206,0.0,2,0.92,-7.111,0,0.847,227.817,145.858,4,0.745,b'TRAMTIH128F933E8E4',2004
3752,0.588278825524752,0.40360200795605783,b'ARXHWL31187FB476F4',b'a79e35b4-4b82-4e6d-9689-63cb92d558e9',-1,5401,nan,nan,b'',b'unloco',b'Healing',176415,b'SOJLUXH12A6D4FD0CE',0.7215726608393865,b'Reckoning (Album Version)',1898268,22050,b'd97cc1a0f75775d2405ce18925115a23',0.0,205.73995,0.0,0.0,6,0.492,-5.673,1,0.566,182.364,155.793,4,0.924,b'TRAMTKT128F4222C3A',2001
3753,0.5700167028852964,0.39376269898655997,b'ARYBUAO1187FB3F4EB',b'89ac1a98-98f0-473c-96ef-e6f7cb0944ae',19681,1561,41.88415,-87.63241,"b'Chicago, IL'",b'Gene Chandler',b'The Duke Of Earl',176894,b'SOQMDHI12A6D4F98DC',0.25587266802926767,b'Festival Of Love',1906910,22050,b'e2de56a11e70de8d5527c63ef5e7f0f7',0.0,148.11383,0.439,0.0,5,0.47,-15.631,1,0.545,138.484,92.293,3,1.0,b'TRAMTTD128F42246F3',1994
